id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,_Entire home/apt,_Hotel room,_Private room,_Shared room
7.06454E+17,Cozy ground-floor flat with small terrace,477694612,Federico,Kreis 7,Witikon,47.35366,8.59731,60,5,0,,,1,17,0,1,0,0,0
7.07119E+17,2 Bedroom Apartment on Ground Floor - Close to ETH,90399530,Daniella,Kreis 10,HÃ¶ngg,47.40212,8.49475,318,1,0,,,9,346,0,1,0,0,0
7.08484E+17,Modern Apartment Fully furnished,443142406,Maria,Kreis 11,Oerlikon,47.40401,8.54777,42,20,0,,,1,113,0,1,0,0,0
7.08698E+17,"Spacious apartment, walking distance to the City!",9386899,Selina,Kreis 6,Oberstrass,47.38086,8.54678,176,2,0,,,1,269,0,1,0,0,0
7.08751E+17,Brand New Flat in City Center,55435603,Benjamin,Kreis 4,Langstrasse,47.37589,8.52727,180,1,0,,,1,336,0,1,0,0,0
7.10106E+17,GemÃ¼tliches Zimmer im beliebten ZÃ¼rcher Kreis 5,478423904,Fabian Und Anja,Kreis 5,Escher Wyss,47.39405293,8.509648104,39,2,0,,,1,104,0,0,0,1,0
7.10216E+17,Private Clean Flat Zurich Center 1-4pax,431450340,Sophie-Chantal,Kreis 4,Langstrasse,47.37939,8.52756,195,1,0,,,2,363,0,1,0,0,0
7.10482E+17,Lovely private room with private bathroom,478496812,Diana,Kreis 2,Wollishofen,47.33664,8.5305,61,1,2,18/09/2022,2,1,65,2,0,0,1,0
7.10499E+17,"First Class Luxury, City, 300m Museum, Breakfast",423791688,Chloe And John,Kreis 1,City,47.3773,8.54066,888,1,0,,,9,362,0,1,0,0,0
7.1051E+17,"Old Town, 500m Lake Zurich, Breakfast, 50m Tram",423791688,Chloe And John,Kreis 1,Rathaus,47.37311,8.54465,776,1,0,,,9,363,0,1,0,0,0
7.10555E+17,1-Bedroom apartement with outdoor space & parking,74607238,Tom,Kreis 3,Sihlfeld,47.3726,8.50206,146,7,0,,,1,16,0,1,0,0,0
7.10717E+17,"Urban Design Suite, 20min Main Train, Lounge, Gym",423791688,Chloe And John,Kreis 9,Altstetten,47.38289,8.49196,335,1,0,,,9,361,0,1,0,0,0
7.11138E+17,"Clean Room, Heart of Langstrasse",431450340,Sophie-Chantal,Kreis 4,Langstrasse,47.37848,8.52602,154,1,1,18/09/2022,1,2,357,1,1,0,0,0
7.11613E+17,Grosse Wohnung mit Balkon im GrÃ¼ne,26718324,NIcolÃ¡s,Kreis 2,Leimbach,47.32526,8.51657,128,7,0,,,1,317,0,1,0,0,0
7.11946E+17,1.5 room apartment in Zurich-City (DE-BE45),25291258,Delta Estates,Kreis 3,Sihlfeld,47.37552,8.51494,79,7,0,,,25,149,0,1,0,0,0
7.12041E+17,Large Bedroom in Shared Landscape Architect's Loft,6796649,Sibylle,Kreis 2,Enge,47.3611487,8.5287325,144,3,0,,,2,14,0,0,0,1,0
7.12109E+17,Bedroom & own bath in Landscape Architect's Loft,35040535,Daniel,Kreis 2,Enge,47.3611487,8.5287325,101,2,0,,,1,15,0,0,0,1,0
7.12971E+17,Premium Master bedroom with private bath,99564155,JoÃ«l,Kreis 4,Langstrasse,47.3787,8.53104,170,7,0,,,1,320,0,0,0,1,0
7.13512E+17,Appartement in most exclusive area of Zurich,93128142,Jorge,Kreis 1,Hochschulen,47.36447,8.54665,114,5,0,,,1,89,0,1,0,0,0
7.14413E+17,Modern 3 Bd Suite 950m Hauptbahnhof Lindenhofplatz,423791688,Chloe And John,Kreis 4,Langstrasse,47.3778,8.52789,888,1,0,,,9,365,0,0,0,1,0
7.14721E+17,Modern 3 Bd Suite 950m Hauptbahnhof Lindenhofplatz,423791688,Chloe And John,Kreis 4,Langstrasse,47.37754,8.52819,888,1,0,,,9,365,0,1,0,0,0
7.14888E+17,private room in Zurich 15 min from city center,156310184,Steven,Kreis 3,Friesenberg,47.368,8.49891,70,7,0,,,2,330,0,0,0,1,0
7.14909E+17,Moderne 3-Zimmer-Wohnung an zentraler Lage,37884789,Jessica,Kreis 3,Alt-Wiedikon,47.36549,8.52034,125,14,0,,,1,287,0,1,0,0,0
7.14925E+17,Apartment close to city center,156310184,Steven,Kreis 3,Sihlfeld,47.36898,8.49882,88,7,0,,,2,94,0,1,0,0,0
7.14934E+17,Luxury Chic ZÃ¼rich Studio 1.8Km Landesmuseum,423791688,Chloe And John,Kreis 5,Escher Wyss,47.38854,8.52251,448,1,0,,,9,365,0,1,0,0,0
7.14981E+17,"Luxury-Apartment w. private e-parking, great view",19785049,Harm,Kreis 2,Wollishofen,47.33996,8.51849,163,7,0,,,2,279,0,1,0,0,0
7.15605E+17,Urban City Room with Balcony,28917055,Niven,Kreis 9,Altstetten,47.38747,8.4897,119,3,0,,,1,363,0,0,0,1,0
7.15707E+17,Luxury Modern 1 Bed Studio 900m Messe Zurich,423791688,Chloe And John,Kreis 11,Oerlikon,47.41369,8.54202,423,1,0,,,9,365,0,1,0,0,0
7.15718E+17,Modern Studio ZÃ¼rich 3.3 km from Bahnhofstrasse,423791688,Chloe And John,Kreis 9,Albisrieden,47.37452,8.49417,373,1,0,,,9,365,0,1,0,0,0
7.15852E+17,Huge 2 Room Flat in Zurich city center/Downtown,420370006,Kamila,Kreis 5,Gewerbeschule,47.38455,8.52884,250,1,0,,,14,90,0,1,0,0,0
7.1638E+17,apartment near ZÃ¼rich main station and ETH #412,479599044,Adem,Kreis 1,Hochschulen,47.37663,8.54558,100,1,1,20/09/2022,1,8,53,1,1,0,0,0
7.16445E+17,"GÃ¼nstige Zimmer
In der Stadt ZÃ¼rich",184862810,Saziye,Kreis 11,Affoltern,47.42186,8.4956,60,1,2,21/09/2022,2,1,353,2,0,0,1,0
7.16788E+17,SchÃ¶ne Wohnung im Zentrum ZÃ¼rich #411,479599044,Adem,Kreis 1,Rathaus,47.37534,8.54349,116,1,1,22/09/2022,1,8,48,1,1,0,0,0
7.16792E+17,apartment in the city center #410,479599044,Adem,Kreis 1,Rathaus,47.37525,8.54352,90,1,0,,,8,38,0,1,0,0,0
7.16799E+17,Limmatquai Apartment #311,479599044,Adem,Kreis 1,Rathaus,47.37633,8.5442,100,1,0,,,8,37,0,1,0,0,0
7.16802E+17,Central Station Polybahn #310,479599044,Adem,Kreis 1,Rathaus,47.37364,8.54456,100,1,1,18/09/2022,1,8,62,1,1,0,0,0
7.17229E+17,"Wiedikon 3.5 Room w/ Storage, 1 min to Market",434204093,Blueground,Kreis 4,Werd,47.373729,8.521896,235,30,0,,,40,329,0,1,0,0,0
7.17292E+17,Beautiful Zurich city center Studio in Downtown,420370006,Kamila,Kreis 6,Oberstrass,47.38609,8.54835,166,1,0,,,14,90,0,1,0,0,0
7.17953E+17,85m2 Wohnung in ZÃ¼rich's bester Lage,103327798,Caroline,Kreis 8,MÃ¼hlebach,47.36428,8.55318,96,1,0,,,1,66,0,1,0,0,0
7.18628E+17,Lovely Studio Apartment in ZÃ¼rich,20550826,Alina,Kreis 11,Oerlikon,47.40053,8.54607,64,3,0,,,1,273,0,1,0,0,0
7.18801E+17,Most beautiful view over Zurich,44160144,Marc,Kreis 10,HÃ¶ngg,47.39797,8.51294,136,30,0,,,1,52,0,1,0,0,0
7.1883E+17,Private Room in great House,119640383,RayÃ©n,Kreis 7,Hirslanden,47.3623,8.56095,60,1,0,,,6,1,0,0,0,1,0
7.18873E+17,SchÃ¶nes Apartment #212,479599044,Adem,Kreis 1,Rathaus,47.37484,8.54505,94,1,1,22/09/2022,1,8,52,1,1,0,0,0
7.19624E+17,ZÃ¼rich 6min from Main Station Central #211,479599044,Adem,Kreis 1,Rathaus,47.37605,8.54389,111,1,0,,,8,76,0,1,0,0,0
7.1987E+17,Beautiful Apartment Central ETH Train Station #210,479599044,Adem,Kreis 1,Hochschulen,47.37654,8.54381,111,1,0,,,8,87,0,1,0,0,0
7.20092E+17,Amazing/sunny 2BR flat in the city center (West 6),23561865,Tania,Kreis 3,Sihlfeld,47.3723789,8.5198195,199,2,0,,,20,18,0,1,0,0,0
7.20359E+17,Cozy apartment with separate office in Zurich,3805272,Thomas,Kreis 2,Wollishofen,47.33822,8.53037,95,3,0,,,1,346,0,1,0,0,0
7.2074E+17,5-Zimmer-Eigentumswohnung im Zentrum von ZÃ¼rich,22480253,Lauren,Kreis 2,Enge,47.3596228,8.5325795,341,1,0,,,1,357,0,1,0,0,0
7.20807E+17,Room in a beautiful old flat,40441813,Linard,Kreis 3,Alt-Wiedikon,47.36724,8.52175,75,1,0,,,1,341,0,0,0,1,0
7.2101E+17,1.5 room apartment in Zurich-City (DE-BE48),25291258,Delta Estates,Kreis 4,Hard,47.37586,8.51628,79,7,0,,,25,365,0,1,0,0,0
19224923,One bedroom apartment with a nice view,21123082,Arthur,Kreis 2,Leimbach,47.31952,8.51405,85,12,5,20/08/2022,0.08,1,58,3,1,0,0,0
51646800,"Spacious apt w/ sun room, balcony, & home office",19170427,Kate,Kreis 2,Wollishofen,47.30498,8.52836,150,5,4,17/09/2022,0.32,1,101,3,1,0,0,0
5.73002E+17,3.5 rooms apartment with free parking,100757304,Simone,Kreis 12,Hirzenbach,47.39933,8.60974,130,15,8,31/07/2022,2.45,6,134,8,1,0,0,0
6.86866E+17,Nice flat in adliswil near ZÃ¼rich,153005126,Niky,Kreis 2,Wollishofen,47.3176713,8.5263761,110,2,0,,,2,55,0,1,0,0,0
5752807,A home away from home2,7832464,Barbara,Kreis 7,Witikon,47.34349,8.59855,42,1,31,22/09/2022,0.4,2,224,15,0,0,1,0
772956,Lovely room close to city & nature,4078579,Regula,Kreis 7,Witikon,47.35981,8.62661,34,3,69,16/08/2022,0.61,1,280,2,0,0,1,0
48651025,1.05 - 30.09. 6-Zimmer Haus  in Pfaffhausen/ ZH,110958483,Reiner,Kreis 7,Witikon,47.36535,8.62571,120,152,0,,,1,358,0,1,0,0,0
17362786,"""My home is your home""",117306445,Helena Del Pilar,Kreis 2,Wollishofen,47.32259,8.5315,65,2,165,13/09/2022,2.44,1,112,12,0,0,1,0
30150968,Bon et agrÃ©able sejour,158218094,Serges Thierry,Kreis 7,Witikon,47.38634,8.62059,45,14,2,26/08/2019,0.05,1,300,0,0,0,1,0
7.11447E+17,My cosy living-green & home-office apartment,11127622,Berenice,Kreis 7,Witikon,47.35145,8.64224,86,4,0,,,1,255,0,1,0,0,0
46426781,"Zimmer mit WC/Dusche + TV, NÃ¤he Flughafen",375622289,Ana,Kreis 12,Hirzenbach,47.40475,8.60858,110,1,5,01/06/2021,0.24,2,176,0,0,0,1,0
46273002,grosszÃ¼giges Studio zwischen Flughafen und City,17103505,Sara,Kreis 12,Hirzenbach,47.4156,8.59935,103,3,20,17/09/2022,0.93,1,303,12,1,0,0,0
5.79072E+17,Lovely Two Bedroom Apartment with Pool,3891818,Jacqueline,Kreis 3,Friesenberg,47.3538,8.4861,250,2,7,19/09/2022,1.12,2,8,7,1,0,0,0
35191997,Oase nahe ZÃ¼rich und am Fuss des Ãœetlibergs,2952330,Nadine,Kreis 3,Friesenberg,47.33986,8.48766,210,7,7,29/10/2021,0.18,1,265,1,1,0,0,0
5.49655E+17,"MOOI Apartmenthaus, Basic Apartment Short Stay",442466707,MOOI Apartments,Kreis 9,Altstetten,47.39775,8.46361,206,1,6,28/08/2022,1.46,8,317,6,0,0,1,0
5.9348E+17,Black Diamond,436173183,Jusuf,Kreis 8,Weinegg,47.35071,8.58535,390,1,4,23/08/2022,0.72,1,357,4,1,0,0,0
26538228,Glatthall 25,88282156,Bernard,Kreis 11,Seebach,47.43197,8.56292,59,1,148,19/09/2022,2.97,7,144,14,0,0,1,0
6928976,Zimmer mit Privatbad in Einfamilienhaus,36324173,Barbara,Kreis 2,Wollishofen,47.31451,8.53454,60,14,55,25/07/2022,0.62,2,93,5,0,0,1,0
52295199,Neue und sehr gemÃ¼tliche 2.5 Zimmerwohnung.,14178848,Sebastian,Kreis 9,Albisrieden,47.36489,8.46071,215,7,2,30/11/2021,0.18,1,266,2,1,0,0,0
9125366,Zurich - City 2 Rooms lakeside (separate entry),27552357,Ilo,Kreis 2,Wollishofen,47.32909,8.54721,82,4,14,23/07/2022,0.17,7,358,5,0,0,1,0
17150763,Modernes Appartment 15 Minuten ab ZÃ¼rich City,19758896,Maria,Kreis 2,Wollishofen,47.31845,8.54774,60,180,0,,,3,358,0,1,0,0,0
5.69336E+17,Lovely 3-bedroom Apartment with free parking,10832226,Alban,Kreis 12,Hirzenbach,47.39743,8.61465,304,20,0,,,1,365,0,1,0,0,0
35632270,Large and airy room in a  beautiful location,27538003,Zaahi,Kreis 10,HÃ¶ngg,47.40965,8.45837,65,3,8,29/08/2019,0.2,2,332,0,0,0,1,0
5.63427E+17,"MOOI Apartmenthaus, Superior Apartment Short Stay",442466707,MOOI Apartments,Kreis 9,Altstetten,47.39652,8.46353,256,1,0,,,8,304,0,0,0,1,0
5.59999E+17,"MOOI Apartmenthaus, Residence Apartment Mid Stay",442466707,MOOI Apartments,Kreis 9,Altstetten,47.39826,8.46496,209,7,0,,,8,332,0,0,0,1,0
5.68633E+17,"MOOI Apartmenthaus, Comfort Apartment Mid Stay",442466707,MOOI Apartments,Kreis 9,Altstetten,47.39716,8.464499,153,7,1,15/08/2022,0.75,8,309,1,0,0,1,0
5.68616E+17,"MOOI Apartmenthaus, Superior Apartment Mid Stay",442466707,MOOI Apartments,Kreis 9,Altstetten,47.39716,8.464499,170,7,0,,,8,304,0,0,0,1,0
32888945,"Business Apartment, mÃ¶bl., 15 Min ab ZÃ¼rich City",19758896,Maria,Kreis 2,Wollishofen,47.31966,8.54835,60,186,0,,,3,365,0,1,0,0,0
3836241,Calm flat 15 min of ZÃ¼rich-City,19758896,Maria,Kreis 2,Wollishofen,47.31897,8.54896,60,90,1,01/11/2014,0.01,3,266,0,1,0,0,0
28949623,good Atmosphere near City and Nature,90048549,Timon,Kreis 7,Witikon,47.36576,8.62073,130,2,18,01/03/2020,0.38,1,327,0,1,0,0,0
51277476,"Beautiful lake view apartment right outside Zurich, 2 min to the lake",6408093,Oksana,Kreis 8,Weinegg,47.33458,8.57206,222,6,2,03/09/2022,0.27,1,24,2,1,0,0,0
43738039,Villa with Pool in ZÃ¼rich,79176682,Nadine,Kreis 7,Witikon,47.33475,8.61055,800,14,0,,,1,253,0,1,0,0,0
46308688,Zentral sonnig praktisch,214858727,Susanna,Kreis 9,Altstetten,47.40034,8.45277,37,2,66,16/09/2022,3.16,1,174,40,0,0,1,0
38196285,Business Apartment Sihlhof,23706216,Stephan,Kreis 2,Wollishofen,47.32235,8.52266,69,21,3,23/08/2022,0.14,2,241,1,1,0,0,0
7.11261E+17,GrÃ¼ne Oase in der NÃ¤he von ZÃ¼rich City,64081702,Carmen,Kreis 11,Affoltern,47.45156,8.5272,48,1,0,,,1,243,0,0,0,1,0
19369749,"WohlfÃ¼hloase CreatiFo & prosperity ""Joy""",116681364,Claudia,Kreis 12,Hirzenbach,47.3978,8.60776,60,30,23,17/08/2021,0.37,3,234,0,0,0,1,0
19922991,3.5 room apartment in Zollikerberg (WA-19),25291258,Delta Estates,Kreis 7,Witikon,47.3443,8.59348,140,7,12,03/07/2022,0.22,25,117,3,1,0,0,0
6.66467E+17,Nice double room near Zurich Center inAdliswil,153005126,Niky,Kreis 2,Wollishofen,47.3176713,8.5263761,80,2,7,18/09/2022,4.47,2,263,7,0,0,1,0
9125348,Great lakeview small near the lake,27552357,Ilo,Kreis 2,Wollishofen,47.32894,8.54742,50,20,34,16/04/2022,0.43,7,320,3,0,0,1,0
20086919,very bright and beautiful white apartment!,672164,Roger,Kreis 9,Albisrieden,47.35913,8.44804,80,4,0,,,1,88,0,0,0,1,0
1462828,A home away from home1,7832464,Barbara,Kreis 7,Witikon,47.34275,8.59805,42,1,98,18/09/2022,0.91,2,164,11,0,0,1,0
49472875,Der Wilde Kaiser Beisl 2.0,399007782,Fam,Kreis 7,Witikon,47.33466,8.62057,139,1,7,31/07/2022,0.47,1,54,5,0,0,1,0
53692117,GemÃ¼tliches Zimmer,303884399,Jessica,Kreis 7,Witikon,47.3495,8.59904,70,3,1,31/01/2022,0.13,1,290,1,0,0,1,0
22520916,"Quiet, Large Room 15min From City Center",7314376,Noemi,Kreis 8,Weinegg,47.33166,8.58151,62,3,23,01/09/2022,0.43,1,51,15,0,0,1,0
36345228,Cozy family house to explore Zurich and nature,272720116,Jenny,Kreis 2,Leimbach,47.30408,8.51976,320,6,3,30/07/2022,0.09,1,347,1,1,0,0,0
44876430,2. Double room in very quiet & cosy villa,345562091,Patrizio,Kreis 7,Witikon,47.38712,8.62216,70,1,20,25/08/2022,0.86,1,353,15,0,0,1,0
189891,Unique apartment in prime location,803942,H  I Jaf,Kreis 7,Witikon,47.35041,8.5963,66,2,47,12/08/2021,0.37,1,113,0,0,0,1,0
6.8473E+17,Beautiful private room with bathroom near Zurich,81763430,Sebastian,Kreis 7,Witikon,47.35132,8.64197,57,3,0,,,1,352,0,0,0,1,0
18815382,Charming suite with spacious private bathroom,109327286,Chantal,Kreis 9,Altstetten,47.37502,8.44802,87,7,78,18/08/2022,1.23,2,277,19,0,0,1,0
21216071,Modern Loft close to Zurich,149926196,Ray,Kreis 2,Wollishofen,47.30557,8.52842,155,3,5,10/04/2021,0.08,1,240,0,1,0,0,0
38985872,Elegant 3.5 rooms furnished apartment @Adliswil,151693991,Sinhaâ€˜S Swiss,Kreis 2,Leimbach,47.30427,8.52297,1000,1,0,,,18,216,0,1,0,0,0
15081356,Zimmer -  Mindestmietdauer 1 Monat,19768753,Rolf,Kreis 2,Wollishofen,47.3262,8.54537,75,30,1,20/07/2018,0.02,2,362,0,0,0,1,0
47469234,Luxus Zimmer mit eigenem Badzimmer,310723043,Ãœmit,Kreis 11,Affoltern,47.43786,8.4698,59,3,4,08/07/2022,0.82,1,59,4,0,0,1,0
30115590,"Zentral, ruhig, helle Wohnung in Zumikon",10962765,Anya,Kreis 7,Witikon,47.33397,8.62159,110,4,0,,,1,114,0,1,0,0,0
25257515,Studio in StadtnÃ¤he mit guter Verkehrsanbindung,20633110,Elena,Kreis 2,Leimbach,47.32118,8.5178,101,2,128,17/08/2022,2.43,1,322,16,1,0,0,0
43314882,"A Simple, Quiet and Very Clean Space",17358281,Ade,Kreis 12,Hirzenbach,47.40085,8.6157,67,1,1,03/08/2020,0.04,1,365,0,0,0,1,0
7.12409E+17,Apartamento junto al aeropuerto y la ciudad,23587617,Lourdes,Kreis 11,Seebach,47.4490928,8.5355728,268,7,0,,,2,357,0,1,0,0,0
6.51122E+17,Nahe Flughafen ZÃ¼rich. Hell und Sauber,3042265,Andrina,Kreis 11,Affoltern,47.44713,8.53048,215,6,1,14/08/2022,0.73,1,364,1,1,0,0,0
43034782,SuitenZimmer (HCOM)/Hotelservice/Loftkitchen,36547848,Thessoni Hotels ZÃ¼rich,Kreis 11,Affoltern,47.43779,8.4743,85,29,0,,,6,326,0,0,0,1,0
6.09831E+17,Room with en suite bathroom and separate entrance,276766384,Klaudia,Kreis 2,Leimbach,47.3222,8.51835,71,2,6,16/09/2022,4.19,1,140,6,0,0,1,0
36613517,Vineyard Retreat â˜… Luxury APT / garden & lake view,23691961,Martin,Kreis 2,Wollishofen,47.319813,8.54149,264,2,14,02/08/2022,0.37,1,34,13,1,0,0,0
46729194,Beautiful 2 Story Roof Apartment,363199,Beay,Kreis 9,Altstetten,47.40575,8.4598,100,5,3,20/08/2022,0.14,2,12,2,1,0,0,0
5.73047E+17,4.5 rooms flat in calm neighbourhood with parking,100757304,Simone,Kreis 12,Hirzenbach,47.39762,8.60964,181,1,38,05/09/2022,6.67,6,147,38,1,0,0,0
7.16759E+17,HabitaciÃ³n junto al centro y el aeropuerto,105225758,Ãngel Ignacio/ Lourdes,Kreis 11,Seebach,47.4490928,8.5355728,158,1,0,,,1,365,0,0,0,1,0
41173011,homeAPARMENT 33-39m2 with in room kitchen,36547848,Thessoni Hotels ZÃ¼rich,Kreis 11,Affoltern,47.43832,8.47372,80,29,2,31/05/2020,0.06,6,326,0,0,0,1,0
23017564,"homeCOMFORT-STUDIO 30m2, shared Kitchen",36547848,Thessoni Hotels ZÃ¼rich,Kreis 11,Affoltern,47.43832,8.47372,70,29,1,27/10/2019,0.03,6,326,0,0,0,1,0
3866229,Zimmer - Mindestmietdauer 1 Monat,19768753,Rolf,Kreis 2,Wollishofen,47.32683,8.54677,75,30,5,24/12/2016,0.06,2,365,0,0,0,1,0
54376313,K - Superior Apartment Schlieren,23706216,Stephan,Kreis 9,Altstetten,47.39835,8.45664,75,28,0,,,2,300,0,1,0,0,0
14589066,Garden Apartment near Balgrist / Hirslanden Clinic,90459287,Laurie,Kreis 8,Weinegg,47.34659,8.57796,126,1,20,24/07/2019,0.27,1,357,0,1,0,0,0
7906188,Newly renovated mini-studio w. separate entrance,41690175,Isabell,Kreis 7,Witikon,47.35295,8.64305,66,2,96,09/09/2022,1.2,2,149,24,0,0,1,0
6970468,Thessoni home - Longstay or short stay,36547848,Thessoni Hotels ZÃ¼rich,Kreis 11,Affoltern,47.43814,8.47356,221,29,18,01/03/2020,0.22,6,25,0,0,0,1,0
47949162,"â¤ï¸Zentrumsnah,voll ausgestattetes Studio, gemÃ¼tlich",374543515,Agnes,Kreis 12,Hirzenbach,47.41152,8.6099,85,7,13,31/05/2022,0.66,1,296,4,1,0,0,0
42951045,"Apartement 35-40m2 with kitchenette, Special Promo",36547848,Thessoni Hotels ZÃ¼rich,Kreis 11,Affoltern,47.43735,8.47475,242,29,0,,,6,25,0,0,0,1,0
42740519,New and modern apartement next to railway station,62114139,KÃ¤tlin,Kreis 2,Wollishofen,47.32103,8.52166,79,2,24,18/08/2022,0.97,1,230,11,1,0,0,0
5.73055E+17,2 rooms flat with balcony and parking,100757304,Simone,Kreis 12,Hirzenbach,47.3997,8.60889,88,10,6,06/09/2022,1.73,6,113,6,1,0,0,0
6.48455E+17,Beautifully renovated apartment in an old barn.,272545125,Jerome,Kreis 7,Witikon,47.3480813,8.6031863,250,3,1,28/07/2022,0.52,1,311,1,1,0,0,0
44196913,Modern Flat 10 minutes from ZÃ¼rich center,5156192,Johann,Kreis 9,Altstetten,47.40054,8.44877,70,3,0,,,1,235,0,1,0,0,0
51983092,Grosse helle 2.5 ZimmerWohnung,64963323,David,Kreis 9,Altstetten,47.3964,8.44215,77,5,2,19/05/2022,0.18,1,114,2,1,0,0,0
7.15857E+17,3.5 Zimmer Wohnung nahe ZÃ¼rich - Vollausstattung,365279253,Felix,Kreis 2,Wollishofen,47.32328,8.52946,200,4,0,,,1,38,0,1,0,0,0
5318463,Separate Entry close to the lake and the city,27552357,Ilo,Kreis 2,Wollishofen,47.32945,8.54709,63,15,25,07/06/2022,0.29,7,265,2,0,0,1,0
6.6841E+17,Spacious & calm ZÃ¼rich apartment for two,25539514,AnaÃ¯s,Kreis 8,Weinegg,47.33694,8.5736,110,3,1,23/08/2022,0.94,1,156,1,1,0,0,0
41237925,Urban Bohemia with a view near Zurich,177637675,Irene,Kreis 12,Hirzenbach,47.4051,8.60442,174,2,4,21/09/2022,1.46,1,23,4,1,0,0,0
46547836,Zurich 1. floor near the lake own entry.,27552357,Ilo,Kreis 2,Wollishofen,47.32904,8.54604,63,10,7,31/08/2022,0.32,7,358,3,0,0,1,0
6.36145E+17,SchÃ¶ne Apartment mit in der nÃ¤he vom Flughafen,360354368,Carlos Javier,Kreis 11,Seebach,47.43689,8.56699,104,1,24,18/09/2022,6.26,1,158,24,1,0,0,0
36872893,Spacious double bedroom in a charming apartment,27538003,Zaahi,Kreis 10,HÃ¶ngg,47.41197,8.45583,60,90,2,31/07/2019,0.05,2,213,0,0,0,1,0
19822065,3.5 room apartment in Zurich-Wallisellen (FR-32),25291258,Delta Estates,Kreis 12,Schwamendingen-Mitte,47.41616,8.58385,118,7,13,01/08/2022,0.23,25,150,2,1,0,0,0
6.28005E+17,Lovely 3 bedroom rental unit with garden and pool,33423639,Ruben,Kreis 7,Hottingen,47.38407,8.59257,200,10,0,,,1,357,0,1,0,0,0
6.6381E+17,"Bed&Bath, 4min walk to Train, 15min Train to Centr",212220480,Felix,Kreis 2,Wollishofen,47.31257,8.52897,49,6,2,17/09/2022,1.5,1,293,2,0,0,1,0
5.64339E+17,Nice doubel room to let in adliswil zh,331270942,Ana,Kreis 2,Wollishofen,47.311516,8.525748,75,5,8,09/09/2022,1.51,2,29,8,0,0,1,0
19245235,2room flat near City of Zurich/Switzerland,130255390,Denise,Kreis 10,HÃ¶ngg,47.41136,8.45584,48,60,3,30/04/2019,0.05,1,273,0,1,0,0,0
14833067,RELOC Luxurious apartment with 2 bedrooms,46465899,"RELOC Serviced Apartments, Zurich",Kreis 12,Schwamendingen-Mitte,47.41446,8.59017,220,7,2,04/08/2019,0.03,19,127,0,1,0,0,0
34101906,"Luxury 2 Bedrooms Apt. 85mÂ², 16mins from center",23772370,Umer,Kreis 11,Seebach,47.4327,8.56421,152,3,181,02/09/2022,4.41,1,104,41,1,0,0,0
26299033,Studio mit Nasszelle fÃ¼r bis zu 2 Personen,172465673,Moravka,Kreis 7,Hottingen,47.38046,8.59533,59,1,42,18/08/2022,0.81,2,18,14,0,0,1,0
6.92255E+17,Agradable adosado en Schlieren,473284603,Borotti,Kreis 9,Altstetten,47.39508151,8.468709178,50,1,0,,,1,352,0,0,0,1,0
39827701,Passar o outono na SuiÃ§a sentindo-se em casa!!,262757397,TÃ¢nia,Kreis 11,Seebach,47.44674,8.53762,200,15,0,,,1,90,0,1,0,0,0
6.58502E+17,Room with balcony near airport and city,464970757,Sonja Franziska,Kreis 11,Seebach,47.4368855,8.5640326,50,2,5,27/07/2022,1.85,1,32,5,0,0,1,0
17915484,Glatthall 22,88282156,Bernard,Kreis 11,Seebach,47.43189,8.56301,59,1,459,21/09/2022,6.89,7,142,49,0,0,1,0
5.68177E+17,Lovely 1-bedroom rental with a hot tub and rooftop,446383397,Reza,Kreis 12,Hirzenbach,47.39477,8.59878,39,3,6,12/05/2022,1.02,1,134,6,0,0,1,0
6.32538E+17,Moderne Wohnung mit Terrasse,460370958,Marina,Kreis 12,Hirzenbach,47.410851,8.595868,83,1,7,19/08/2022,1.83,1,145,7,0,0,1,0
6366876,Feel at home,145239,Jean,Kreis 12,Schwamendingen-Mitte,47.41579,8.58613,36,1,74,02/02/2020,1.46,3,24,0,0,0,1,0
44431497,"Spacious Modern Detached house, 22min to ZH Centre",1194590,Simon,Kreis 12,Hirzenbach,47.41027,8.60285,496,4,10,19/09/2022,0.67,1,176,8,1,0,0,0
6.46958E+17,Glatthall Premium 18,88282156,Bernard,Kreis 11,Seebach,47.43065,8.56193,58,1,3,28/08/2022,1,7,291,3,0,0,1,0
18023314,Glatthall 24,88282156,Bernard,Kreis 11,Seebach,47.43189,8.56301,50,1,209,16/07/2022,3.14,7,108,13,0,0,1,0
43200807,Private room in new spacious apartment building,1122014,Michael,Kreis 11,Seebach,47.41981,8.55709,124,1,38,08/09/2022,1.38,2,3,30,0,0,1,0
19279182,Studio in Design Hotel,46465899,"RELOC Serviced Apartments, Zurich",Kreis 12,Schwamendingen-Mitte,47.41506,8.58919,161,7,4,03/03/2021,0.06,19,84,0,0,0,1,0
6.26695E+17,"Modern, minimalist home, excellent location",89568891,Mohammad,Kreis 11,Seebach,47.42207,8.56147,95,1,8,13/09/2022,3.29,1,113,8,0,0,1,0
7.1618E+17,Modern Chic Studio Kitchen Gym 550m Adent Oerlikon,423791688,Chloe And John,Kreis 11,Seebach,47.42232,8.55872,861,1,0,,,9,365,0,1,0,0,0
